"iNaturalist taxon name","iNaturalist taxon ID","Taxon name","nameStatus","Common name","Kingdom","Phylum","Subphylum","Superclass","Class","Subclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Species","observationId","Latitude","Longitude","Date observed","Description","Place name","Recorded by","Event Remarks","coordinateUncertaintyInMeters","Individual count","Depth","Catalog Number","Confidence","Field number","Coordinates Corrected","Coordinates Corrected Note","Captive/Cultivated","Quality grade","STATE","CLASS","SUB_CLASS","COMMENT","Community","LABEL","LABEL_LAB","LEGEND_LAB","Rank"
"Hypnum circinale",125464,"Hypnum circinale","accepted","Coiled-leaf claw-moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Hypnaceae",,,"Hypnum","circinale","iNat:164075493",48.943958,-123.511962,2023-05-27 20:07:57,,,,,5,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Mastocarpus",117821,"Mastocarpus","accepted","encrusting red algae","Plantae","Rhodophyta","Eurhodophytina",,"Florideophyceae","Rhodymeniophycidae",,"Gigartinales",,,,"Phyllophoraceae",,,"Mastocarpus",,"iNat:164076475",48.942787,-123.508038,2023-05-27 21:14:15,,,,,9,,,,,,,,FALSE,"research","Natural","MAR",,,"Marine","Subtidal","Subtidal",,"genus"
"Pisaster ochraceus",49699,"Pisaster ochraceus","accepted","Ochre Sea Star","Animalia","Echinodermata","Asterozoa",,"Asteroidea",,"Forcipulatacea","Forcipulatida",,,,"Asteriidae",,,"Pisaster","ochraceus","iNat:164076547",48.943031,-123.50811,2023-05-27 20:48:27,,,,,8,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Equisetum telmateia braunii",57032,"Equisetum telmateia",,"Braun's Giant Horsetail","Plantae","Tracheophyta",,,"Polypodiopsida","Equisetidae",,"Equisetales",,,,"Equisetaceae",,,"Equisetum","telmateia","iNat:164076673",48.943878,-123.511953,2023-05-27 20:07:53,,,,,798,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Chthamalus dalli",129910,"Chthamalus dalli","accepted","Little Brown Barnacle","Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","Thoracicalcarea","Balanomorpha",,,"Chthamaloidea","Chthamalidae",,,"Chthamalus","dalli","iNat:164076910",48.942853,-123.507727,2023-05-27 21:21:11,,,,,9,,,,,,,,FALSE,"needs_id","Natural","MAR",,,"Marine","Subtidal","Subtidal",,"species"
"Serpula columbiana",131207,"Serpula columbiana","accepted","Red-trumpet Calcareous Tubeworm","Animalia","Annelida",,,"Polychaeta","Sedentaria",,"Sabellida",,,,"Serpulidae",,,"Serpula","columbiana","iNat:164077196",48.942945,-123.507675,2023-05-27 21:22:01,,,,,4,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis","accepted","Yellow Shore Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","oregonensis","iNat:164077526",48.942463,-123.507883,2023-05-27 21:25:10,,,,,9,,,,,,,,FALSE,"needs_id","Natural","MAR",,,"Marine","Subtidal","Subtidal",,"species"
"Malacosoma californica",359294,"Malacosoma californica","accepted","Western Tent Caterpillar Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Lasiocampoidea","Lasiocampidae","Malacosominae",,"Malacosoma","californica","iNat:164078646",48.942973,-123.507698,2023-05-27 21:29:52,,,,,7,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Leathesia marina",502380,"Leathesia marina","accepted","Sea Cauliflower","Chromista","Ochrophyta",,,"Phaeophyceae","Fucophycidae",,"Ectocarpales",,,,"Chordariaceae",,,"Leathesia","marina","iNat:164079101",48.943052,-123.510548,2023-05-27 20:32:27,,,"Alyana Lalani",,22,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Araneus",52629,"Araneus","accepted","Angulate and Roundshouldered Orbweavers","Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Araneae","Araneomorphae","Entelegynae","Araneoidea","Araneidae","Araneinae",,"Araneus",,"iNat:164079142",48.945053,-123.516167,2023-05-27 21:05:32,,,,,4,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Unpaved road surface",,"Developed","genus"
"Nucella lamellosa",117641,"Nucella lamellosa","accepted","Frilled Dogwinkle","Animalia","Mollusca",,,"Gastropoda","Caenogastropoda",,"Neogastropoda",,,"Muricoidea","Muricidae","Ocenebrinae",,"Nucella","lamellosa","iNat:164079143",48.942921,-123.510568,2023-05-27 20:33:40,,,"Alyana Lalani",,34,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Nereocystis luetkeana",120499,"Nereocystis luetkeana","accepted","Bull Kelp","Chromista","Ochrophyta",,,"Phaeophyceae","Fucophycidae",,"Laminariales",,,,"Laminariaceae",,,"Nereocystis","luetkeana","iNat:164080157",48.94292,-123.507712,2023-05-27 21:38:11,,,,,7,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Nereocystis luetkeana",120499,"Nereocystis luetkeana","accepted","Bull Kelp","Chromista","Ochrophyta",,,"Phaeophyceae","Fucophycidae",,"Laminariales",,,,"Laminariaceae",,,"Nereocystis","luetkeana","iNat:164080896",48.942962,-123.50766,2023-05-27 21:25:06,,,,,4,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Epichloe typhina",960510,"Epichloe typhina","accepted",,"Fungi","Ascomycota","Pezizomycotina",,"Sordariomycetes","Hypocreomycetidae",,"Hypocreales",,,,"Clavicipitaceae",,,"Epichloe","typhina","iNat:164080898",48.941058,-123.505645,2023-05-27 21:40:22,,,"Adam Huggins",,6,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Bivalvia",47584,"Bivalvia","accepted","Bivalves","Animalia","Mollusca",,,"Bivalvia",,,,,,,,,,,,"iNat:164081062",48.943055,-123.508272,2023-05-27 21:42:35,,,,,9,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Marine","Shoreline","Shoreline",,"class"
"Theridiidae",47371,"Theridiidae","accepted","Comb-footed Spiders","Animalia","Arthropoda","Chelicerata",,"Arachnida",,,"Araneae","Araneomorphae","Entelegynae","Araneoidea","Theridiidae",,,,,"iNat:164081144",48.945087,-123.516175,2023-05-27 21:04:38,,,,,4,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","family"
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis","accepted","Yellow Shore Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","oregonensis","iNat:164081233",48.943077,-123.508178,2023-05-27 21:43:23,,,,,4,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Dermaptera",47793,"Dermaptera","accepted","Earwigs","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Dermaptera",,,,,,,,,"iNat:164081407",48.945888,-123.51603,2023-05-27 21:32:37,,,,,4,,,,,,,,FALSE,"needs_id","Modified","YF","bd",,"Forests","Young broadleaf forest",,"Young Forest","order"
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis","accepted","Yellow Shore Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","oregonensis","iNat:164081471",48.942943,-123.508298,2023-05-27 21:44:05,,,,,8,,,,,,,,FALSE,"research",,,,,"Marine","Eelgrass Beds",,,"species"
"Anthopleura elegantissima",52564,"Anthopleura elegantissima","accepted","Aggregating Anemone","Animalia","Cnidaria",,,"Anthozoa","Hexacorallia",,"Actiniaria","Enthemonae",,"Actinioidea","Actiniidae",,,"Anthopleura","elegantissima","iNat:164081749",48.943054,-123.51052,2023-05-27 20:35:46,,,"Alyana Lalani",,20,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Balanidae",49128,"Balanidae","accepted",,"Animalia","Arthropoda","Crustacea","Multicrustacea","Hexanauplia","Thecostraca","Thoracicalcarea","Balanomorpha",,,"Balanoidea","Balanidae",,,,,"iNat:164081900",48.942984,-123.510499,2023-05-27 20:38:22,,,"Alyana Lalani",,5,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Marine","Shoreline","Shoreline",,"family"
"Hemigrapsus nudus",48342,"Hemigrapsus nudus","accepted","Purple Shore Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","nudus","iNat:164081914",48.943133,-123.508173,2023-05-27 21:47:33,,,,,11,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Hemigrapsus nudus",48342,"Hemigrapsus nudus","accepted","Purple Shore Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","nudus","iNat:164082410",48.943067,-123.508465,2023-05-27 21:47:57,,,,,8,,,,,,,,FALSE,"research","Natural","MAR",,,"Marine","Subtidal","Subtidal",,"species"
"Lottia",48752,"Lottia","accepted","Lottia Limpets","Animalia","Mollusca",,,"Gastropoda","Patellogastropoda",,,,,"Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia",,"iNat:164082723",48.942948,-123.508327,2023-05-27 21:51:05,,,,,8,,,,,,,,FALSE,"needs_id",,,,,"Marine","Eelgrass Beds",,,"genus"
"Lottia persona",339143,"Lottia persona","accepted","Mask Limpet","Animalia","Mollusca",,,"Gastropoda","Patellogastropoda",,,,,"Lottioidea","Lottiidae","Lottiinae","Lottiini","Lottia","persona","iNat:164082987",48.943145,-123.50833,2023-05-27 21:50:43,,,,,12,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Cladophora",53707,"Cladophora","accepted",,"Plantae","Chlorophyta",,,"Ulvophyceae",,,"Cladophorales",,,,"Cladophoraceae",,,"Cladophora",,"iNat:164084406",48.943207,-123.508637,2023-05-27 21:58:56,,,,,9,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Marine","Shoreline","Shoreline",,"genus"
"Lonicera hispidula",53416,"Lonicera hispidula","accepted","Pink Honeysuckle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Caprifolioideae",,"Lonicera","hispidula","iNat:164088457",48.943858,-123.51638,2023-05-27 17:42:18,,,,,3,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Podabrus pruinosus",210418,"Podabrus pruinosus","accepted","Downy Leather-winged Beetle","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Coleoptera","Polyphaga","Elateriformia","Elateroidea","Cantharidae","Cantharinae","Podabrini","Podabrus","pruinosus","iNat:164088810",48.943512,-123.515503,2023-05-27 18:49:06,,,,,4,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Dryopteris expansa",64055,"Dryopteris expansa","accepted","spreading wood fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Polypodiineae",,,"Dryopteridaceae","Dryopteridoideae",,"Dryopteris","expansa","iNat:164089155",48.943733,-123.512077,2023-05-27 19:49:17,,,,,9,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Centaurea melitensis",57922,"Centaurea melitensis","accepted","Maltese star-thistle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Carduoideae","Cardueae","Centaurea","melitensis","iNat:164089159",48.943847,-123.516455,2023-05-27 17:38:12,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Trifolium microcephalum",58911,"Trifolium microcephalum","accepted","small-headed clover","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Fabales",,,,"Fabaceae","Faboideae","Trifolieae","Trifolium","microcephalum","iNat:164089456",48.94352,-123.51545,2023-05-27 18:28:08,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Nuttallia obscurata",430211,"Nuttallia obscurata","accepted","Purple Mahogany Clam","Animalia","Mollusca",,,"Bivalvia","Autobranchia","Imparidentia","Cardiida",,,"Tellinoidea","Psammobiidae",,,"Nuttallia","obscurata","iNat:164089740",48.943553,-123.509583,2023-05-27 22:26:21,,,,,8,,,,,,,,FALSE,"research","Natural","WD","mx",,"Marine","Woodland",,"Woodland","species"
"Pteridium aquilinum",52681,"Pteridium aquilinum","accepted","common bracken","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Dennstaedtiineae",,,"Dennstaedtiaceae",,,"Pteridium","aquilinum","iNat:164089785",48.943798,-123.512213,2023-05-27 19:54:00,,,,,21,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Lonicera hispidula",53416,"Lonicera hispidula","accepted","Pink Honeysuckle","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Caprifoliaceae","Caprifolioideae",,"Lonicera","hispidula","iNat:164089828",48.943895,-123.516555,2023-05-27 17:36:04,,,,,3,,,,,,"yes",,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Cancer productus",47826,"Cancer productus","accepted","Red Rock Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Cancroidea","Cancridae",,,"Cancer","productus","iNat:164089950",48.943357,-123.50965,2023-05-27 22:28:51,,,,,5,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Brodiaea coronaria",57126,"Brodiaea coronaria","accepted","crown brodiaea","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Asparagaceae","Brodiaeoideae",,"Brodiaea","coronaria","iNat:164090212",48.943838,-123.516412,2023-05-27 17:41:52,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis","accepted","Yellow Shore Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","oregonensis","iNat:164090428",48.943368,-123.509665,2023-05-27 22:30:06,,,,,5,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Hemigrapsus oregonensis",69170,"Hemigrapsus oregonensis","accepted","Yellow Shore Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Grapsoidea","Varunidae","Varuninae",,"Hemigrapsus","oregonensis","iNat:164090721",48.943352,-123.509807,2023-05-27 22:32:10,,,,,8,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Sambucus racemosa",57824,"Sambucus racemosa","accepted","red-berried elder","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Dipsacales",,,,"Viburnaceae",,,"Sambucus","racemosa","iNat:164090817",48.944769,-123.51511,2023-05-27 17:31:56,,,,,3,,,,,,"yes",,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Camassia leichtlinii",62218,"Camassia leichtlinii","accepted","Leichtlin's Camassia","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Asparagales",,,,"Asparagaceae","Agavoideae",,"Camassia","leichtlinii","iNat:164090974",48.944017,-123.516913,2023-05-27 17:25:23,,,,,3,,,,,,,,FALSE,"research","Natural","LT",,,"Forests","Shoreline","Shoreline",,"species"
"Turritis glabra",79460,"Turritis glabra","accepted","Tower Mustard","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Brassicales",,,,"Brassicaceae","Brassicoideae","Turritideae","Turritis","glabra","iNat:164091081",48.944267,-123.517478,2023-05-27 17:10:52,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Nereididae",49581,"Nereididae","accepted","Ragworms and Allies","Animalia","Annelida",,,"Polychaeta","Errantia",,"Phyllodocida","Nereidiformia",,,"Nereididae",,,,,"iNat:164091162",48.943453,-123.509782,2023-05-27 22:34:07,,,,,8,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Marine","Shoreline","Shoreline",,"family"
"Stellaria",49389,"Stellaria","accepted","chickweeds","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Caryophyllales",,,,"Caryophyllaceae",,"Alsineae","Stellaria",,"iNat:164091298",48.94375,-123.511999,2023-05-27 19:59:00,,,,,139,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","genus"
"Senecio sylvaticus",53210,"Senecio sylvaticus","accepted","Heath Groundsel","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Asteroideae","Senecioneae","Senecio","sylvaticus","iNat:164091306",48.944363,-123.51757,2023-05-27 17:05:51,,,,,4,,,,,,,,FALSE,"research","Natural","CL","cc","coastal bluff","Woodlands","Coastal bluff",,"Coastal Bluff","species"
"Tetraphis pellucida",124385,"Tetraphis pellucida","accepted","Tetraphis Moss","Plantae","Bryophyta",,,"Tetraphidopsida",,,"Tetraphidales",,,,"Tetraphidaceae",,,"Tetraphis","pellucida","iNat:164091374",48.943902,-123.512193,2023-05-27 20:02:12,,,,,698,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Brachythecium",67860,"Brachythecium","accepted",,"Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Brachytheciaceae",,,"Brachythecium",,"iNat:164091405",48.943735,-123.512102,2023-05-27 20:04:23,,,,,77,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","genus"
"Epilobium ciliatum",53050,"Epilobium ciliatum","accepted","fringed willowherb","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Myrtales",,,,"Onagraceae",,,"Epilobium","ciliatum","iNat:164091458",48.943845,-123.511995,2023-05-27 20:06:12,,,,,9,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Sargassum muticum",130177,"Sargassum muticum","accepted","Japanese Wireweed","Chromista","Ochrophyta",,,"Phaeophyceae","Fucophycidae",,"Fucales",,,,"Sargassaceae",,,"Sargassum","muticum","iNat:164091476",48.943212,-123.509777,2023-05-27 22:36:38,,,,,7,,,,,,,,FALSE,"research","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Geranium robertianum",55925,"Geranium robertianum","accepted","Herb Robert","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Geraniales",,,,"Geraniaceae",,,"Geranium","robertianum","iNat:164091491",48.943794,-123.51273,2023-05-27 19:14:10,,,"Andrew Simon",,4,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Polystichum munitum",47751,"Polystichum munitum","accepted","western sword fern","Plantae","Tracheophyta",,,"Polypodiopsida","Polypodiidae",,"Polypodiales","Polypodiineae",,,"Dryopteridaceae","Dryopteridoideae",,"Polystichum","munitum","iNat:164091505",48.94394,-123.512741,2023-05-27 19:15:35,,,"Andrew Simon",,7,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Fragaria vesca",50298,"Fragaria vesca","accepted","woodland strawberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Potentilleae","Fragaria","vesca","iNat:164091555",48.944094,-123.512126,2023-05-27 20:12:48,,,,,488,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Adenocaulon bicolor",56854,"Adenocaulon bicolor","accepted","American trailplant","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Asterales",,,,"Asteraceae","Mutisioideae","Mutisieae","Adenocaulon","bicolor","iNat:164091621",48.943845,-123.512565,2023-05-27 19:22:54,,,"Andrew Simon",,135,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Tetraphis pellucida",124385,"Tetraphis pellucida","accepted","Tetraphis Moss","Plantae","Bryophyta",,,"Tetraphidopsida",,,"Tetraphidales",,,,"Tetraphidaceae",,,"Tetraphis","pellucida","iNat:164091644",48.943629,-123.512212,2023-05-27 20:14:51,,,,,137,,,,,,,,FALSE,"research","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Ramalina dilacerata",182732,"Ramalina dilacerata","accepted","Punctured Bushy Lichen","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Lecanorales",,,,"Ramalinaceae",,,"Ramalina","dilacerata","iNat:164091669",48.943799,-123.512369,2023-05-27 19:23:59,,,"Andrew Simon",,10,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Peltigera canina",180500,"Peltigera canina","accepted","dog pelt lichen","Fungi","Ascomycota","Pezizomycotina",,"Lecanoromycetes","Lecanoromycetidae",,"Peltigerales",,,,"Peltigeraceae",,,"Peltigera","canina","iNat:164091674",48.943594,-123.512046,2023-05-27 20:15:58,,,,,798,,,,,,,,FALSE,"needs_id","Natural","MF","co",,"Forests","Mature conifer forest",,"Mature Forest","species"
"Oenanthe sarmentosa",60127,"Oenanthe sarmentosa","accepted","water parsley","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Apiales",,,,"Apiaceae","Apioideae","Oenantheae","Oenanthe","sarmentosa","iNat:164091691",48.943411,-123.510339,2023-05-27 19:32:25,,,"Andrew Simon",,312,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Riccardia latifrons",56464,"Riccardia latifrons","accepted","Bog Germanderwort","Plantae","Marchantiophyta",,,"Jungermanniopsida","Metzgeriidae",,"Metzgeriales",,,,"Aneuraceae",,,"Riccardia","latifrons","iNat:164091718",48.94394,-123.512158,2023-05-27 20:16:52,,,,,751,,,,,,,,FALSE,"needs_id","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Rumex obtusifolius",63371,"Rumex obtusifolius","accepted","broad-leaved dock","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Caryophyllales",,,,"Polygonaceae","Polygonoideae","Rumiceae","Rumex","obtusifolius","iNat:164091737",48.943854,-123.512041,2023-05-27 20:18:14,,,,,30,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Hylocomiaceae",71051,"Hylocomiaceae","accepted",,"Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Hylocomiaceae",,,,,"iNat:164091757",48.944095,-123.511975,2023-05-27 20:20:33,,,,,171,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","family"
"Kindbergia praelonga",1122172,"Kindbergia praelonga","accepted","Common Feather-moss","Plantae","Bryophyta",,,"Bryopsida",,,"Hypnales",,,,"Brachytheciaceae",,,"Kindbergia","praelonga","iNat:164091924",48.944103,-123.511827,2023-05-27 20:21:21,,,,,77,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Rubus parviflorus",51646,"Rubus parviflorus","accepted","thimbleberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","parviflorus","iNat:164092005",48.943589,-123.511769,2023-05-27 20:25:46,,,,,10,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Nasturtium officinale",78174,"Nasturtium officinale","accepted","watercress","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Brassicales",,,,"Brassicaceae","Brassicoideae","Cardamineae","Nasturtium","officinale","iNat:164092174",48.943903,-123.511883,2023-05-27 20:30:41,,,,,22,,,,,,,,FALSE,"research","Natural","RI","ff",,"Freshwater","Riparian",,"Riparian","species"
"Carex macloviana",160005,"Carex macloviana","accepted","Thickhead sedge","Plantae","Tracheophyta","Angiospermae",,"Liliopsida",,,"Poales",,,,"Cyperaceae","Cyperoideae","Cariceae","Carex","macloviana","iNat:164092361",48.944054,-123.51192,2023-05-27 20:32:33,,,,,2031,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Rubus spectabilis",47543,"Rubus spectabilis","accepted","Salmonberry","Plantae","Tracheophyta","Angiospermae",,"Magnoliopsida",,,"Rosales",,,,"Rosaceae","Rosoideae","Rubeae","Rubus","spectabilis","iNat:164092413",48.94403,-123.511878,2023-05-27 20:35:09,,,,,81,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Malacosoma californica",359294,"Malacosoma californica","accepted","Western Tent Caterpillar Moth","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Lepidoptera",,,"Lasiocampoidea","Lasiocampidae","Malacosominae",,"Malacosoma","californica","iNat:164092539",48.944091,-123.511725,2023-05-27 20:35:50,,,,,305,,,,,,,,FALSE,"research",,,,,"Anthropogenic","Agricultural",,"Agricultural","species"
"Nereocystis luetkeana",120499,"Nereocystis luetkeana","accepted","Bull Kelp","Chromista","Ochrophyta",,,"Phaeophyceae","Fucophycidae",,"Laminariales",,,,"Laminariaceae",,,"Nereocystis","luetkeana","iNat:164092561",48.943008,-123.510377,2023-05-27 22:42:15,,,,,4,,,,,,,,FALSE,"needs_id","Natural","LT",,,"Marine","Shoreline","Shoreline",,"species"
"Sympetrum",51556,"Sympetrum","accepted","Meadowhawks","Animalia","Arthropoda","Hexapoda",,"Insecta","Pterygota",,"Odonata","Anisoptera",,"Libelluloidea","Libellulidae",,,"Sympetrum",,"iNat:164092564",48.94379,-123.511532,2023-05-27 20:39:26,,,,,27,,,,,,,,FALSE,"needs_id",,,,,"Anthropogenic","Agricultural",,"Agricultural","genus"
