"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences"
"Castilleja parviflora var. albida","Bong.",154246,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","albida","varietas","RBCM","V","V054989","","RBCM:Botany:V054989","T. Brayshaw; J. Foster","s.n.",NA,"1969-09-03",1969,9,3,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",49.95,-123.05,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S3S4 (2016)",NA,"Frank Lomer",NA,NA,NA,NA,NA
"Castilleja parviflora var. albida","Bong.",154246,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","albida","varietas","RBCM","V","V011494","","RBCM:Botany:V011494","John Eastham","s.n.",NA,"1938-08-10",1938,8,10,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",49.95,-123.066667,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S3S4 (2016)",NA,"Mark Egger",NA,NA,NA,NA,NA
"Castilleja parviflora var. albida","Bong.",154246,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","albida","varietas","","","LGL2020:135","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2016)",NA,"",NA,NA,NA,NA,NA
"Castilleja parviflora var. parviflora","Bong.",154248,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","parviflora","varietas","RBCM","V","V008056","","RBCM:Botany:V008056","George Hardy","s.n.",NA,"1926-08-03",1926,8,3,"PRESERVED_SPECIMEN","Black Tusk, The: original label reads ""Black Tusk Ridge""",NA,NA,"British Columbia","Canada","CA",49.966667,-123.05,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5",NA,"Mark Egger",NA,NA,NA,NA,NA
"Castilleja parviflora var. parviflora","Bong.",154248,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","parviflora","varietas","UBC","UBCVascular","V108881","","279EC931-A109-6345-A0DE-C1D06210EDAC","Vladimir J. Krajina, R.C. Brooke","64092012",NA,"1964-09-20",1964,9,20,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head",NA,NA,"British Columbia","Canada","CA",49.816667,-123.016667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"Thomas M.C. Taylor",NA,NA,NA,NA,NA
"Castilleja parviflora var. parviflora","Bong.",154248,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja parviflora","parviflora","varietas","","","LGL2020:136","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"",NA,NA,NA,NA,NA
"Castilleja rhexiifolia","Rydb.",117513,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja rhexiifolia","","species","UBC","UBCVascular","V108880","","5C6FCC7E-0E55-2C43-AD93-C7AF6623BDF5","Vladimir J. Krajina, R.C. Brooke","64092021",NA,"1964-09-20",1964,9,20,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head, Cheekye Ridge",NA,NA,"British Columbia","Canada","CA",49.816667,-123.016667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA
"Castilleja rhexiifolia","Rydb.",117513,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja rhexiifolia","","species","UBC","UBCVascular","V108879","","5D1FA7F3-2F39-8046-9727-D4034D33F569","Vladimir J. Krajina, R.C. Brooke","64092019",NA,"1964-09-20",1964,9,20,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head, Cheekye Ridge",NA,NA,"British Columbia","Canada","CA",49.816667,-123.016667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Vladimir J. Krajina",NA,NA,NA,NA,NA
"Castilleja rhexiifolia","Rydb.",117513,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","",NA,"Orobanchaceae","Castilleja",NA,"Castilleja rhexiifolia","","species","","","LGL2020:137","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Ceanothus velutinus var. velutinus","Douglas ex Hook.",64043,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rhamnaceae","Ceanothus",NA,"Ceanothus velutinus","velutinus","varietas","RBCM","V","V110936","","RBCM:Botany:V110936","Brenda Storey","BS-78-24",NA,"1978-06-07",1978,6,7,"PRESERVED_SPECIMEN","Pillchuck Creek: on Pillchuck Creek Road",NA,NA,"British Columbia","Canada","CA",49.916667,-123.216667,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2020)",NA,"Kendrick Marr",NA,NA,NA,NA,NA
"Cerastium nutans","Raf.",1818436,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cerastium",NA,"Cerastium nutans","","species","University of Lethbridge","LEA","","","17080","P. Warrington","10",NA,"1967-06-04",1967,6,4,"PRESERVED_SPECIMEN","Squamish R. n.w. from Cheakamus R. Bridge to Indian Reserve",NA,NA,"British Columbia","Canada","CA",49.836944,-123.22,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA
"Cerastium nutans","Raf.",1818436,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cerastium",NA,"Cerastium nutans","","species","","","LGL2020:142","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","UBC","UBCVascular","V7625","","61A1C4DF-7C2E-C140-B789-974BB9D83731","John Davidson","s.n.",NA,"1913-08-01",1913,8,1,"PRESERVED_SPECIMEN","Coast area, Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",49.9541669990711,-123.014167,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John W. Eastham",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","UBC","UBCVascular","V108892","","73D62F22-59F7-FA46-B001-7A8544A665FD","Vladimir J. Krajina, R.C. Brooke","64092029",NA,"1964-09-20",1964,9,20,"PRESERVED_SPECIMEN","Garibaldi Park, Little Diamond Head, Cheekye Ridge",NA,NA,"British Columbia","Canada","CA",49.816667,-123.016667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","UBC","UBCVascular","V158271","","1F8E9142-F752-B444-A903-43B4D296E893","B. Fraser","s.n.",NA,"1966-07-29",1966,7,29,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel Glacier foreland",NA,NA,"British Columbia","Canada","CA",49.8930444794088,-122.982676465135,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","UBC","UBCVascular","V7619","","1278C6C7-0E5E-134E-934A-4336FC028475","W. Taylor","s.n.",NA,"1916-08-06",1916,8,6,"PRESERVED_SPECIMEN","Garibaldi, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",49.9541669990711,-123.014167,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","UBC","UBCVascular","V158270","","C2C5DA56-69BC-744B-B876-A76CC94E67F7","V. Bednar, B. Fraser, Satoru Kojima, Vladimir J. Krajina","s.n.",NA,"1967-08-21",1967,8,21,"PRESERVED_SPECIMEN","Sentinel Glacier Foreland, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",49.8930444794088,-122.982676465135,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","UBC","UBCVascular","V7618","","ACB305BB-1270-FD4D-935C-DEC613C62D68","F. Perry","s.n.",NA,"1915-01-01",1915,1,1,"PRESERVED_SPECIMEN","Squamish, Mount Wood",NA,NA,"British Columbia","Canada","CA",49.75,-123.133333,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jamie D. Fenneman",NA,NA,NA,NA,NA
"Cherleria biflora","(L.) A. J. Moore & Dillenb.",836811,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria biflora","","species","","","LGL2020:347","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Cherleria obtusiloba","(Rydb.) A. J. Moore & Dillenb.",836821,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Caryophyllaceae","Cherleria",NA,"Cherleria obtusiloba","","species","UBC","UBCVascular","V7623","","813D908E-071E-3A43-A1FE-1122D40A42AF","F. Perry","s.n.",NA,"1912-08-01",1912,8,1,"PRESERVED_SPECIMEN","Garibaldi, high ridges",NA,NA,"British Columbia","Canada","CA",49.9663768867129,-123.151015762854,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5? (2015)",NA,"J. Fenneman",NA,NA,NA,NA,NA
"Cinna latifolia","(Trev. ex Goepp.) Griseb.",76340,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Cinna",NA,"Cinna latifolia","","species","US","US","","","http://n2t.net/ark:/65665/3ed08f0a2-b05d-4258-b5c9-398909189098","R. J. Soreng","945",NA,"1980-07-16",1980,7,16,"PRESERVED_SPECIMEN","Howe Sound, Furry Creek",NA,NA,"British Columbia","Canada","CA",49.5835,-123.22,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA
"Cinna latifolia","(Trev. ex Goepp.) Griseb.",76340,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Cinna",NA,"Cinna latifolia","","species","RBCM","V","V148200","","RBCM:Botany:V148200","C. Tay","CMT-79-66",NA,"1979-07-28",1979,7,28,"PRESERVED_SPECIMEN","McNair Creek Valley: Avalanche chute W side of McNair Creek Valley",NA,NA,"British Columbia","Canada","CA",49.55,-123.566667,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2019)",NA,"Hans Roemer; Ryan Batten",NA,NA,NA,NA,NA
"Cinna latifolia","(Trev. ex Goepp.) Griseb.",76340,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Cinna",NA,"Cinna latifolia","","species","","","LGL2020:147","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA
"Circaea alpina ssp. alpina","L.",76342,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Circaea",NA,"Circaea alpina","alpina","subspecies","UBC","UBCVascular","V47413","","CAE5E897-851A-7447-819F-951E6B0C0CC2","A. E. Baggs","s.n.",NA,"1913-08-09",1913,8,9,"PRESERVED_SPECIMEN","Cheakamus, Pemberton Trail",NA,NA,"British Columbia","Canada","CA",49.8330426721634,-123.151012501217,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"D.E. Boufford",NA,NA,NA,NA,NA
"Circaea alpina ssp. alpina","L.",76342,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Circaea",NA,"Circaea alpina","alpina","subspecies","","","LGL2020:148","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"",NA,NA,NA,NA,NA
"Circaea alpina ssp. pacifica","L.",79729,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Circaea",NA,"Circaea alpina","pacifica","subspecies","UBC","UBCVascular","V26123","","BC537209-A9B8-7B4B-AEF5-FBD2FF5643B8","Albert J. Hill","s.n.",NA,"1897-06-01",1897,6,1,"PRESERVED_SPECIMEN","Bowen Island",NA,NA,"British Columbia","Canada","CA",49.3666669990679,-123.366667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"D.E. Boufford",NA,NA,NA,NA,NA
"Circaea alpina ssp. pacifica","L.",79729,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","",NA,"Onagraceae","Circaea",NA,"Circaea alpina","pacifica","subspecies","","","LGL2020:149","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"",NA,NA,NA,NA,NA
"Claytonia exigua ssp. exigua","Torr. & A.Gray",57234,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Montiaceae","Claytonia",NA,"Claytonia exigua","exigua","subspecies","RBCM","V","V157602","","RBCM:Botany:V157602","Adolf Ceska; Oldriska Ceska","s.n.",NA,"1971-04-08",1971,4,8,"PRESERVED_SPECIMEN","Newton; Mount: north slope",NA,NA,"British Columbia","Canada","CA",49.616667,-123.45,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S4 (2020)",NA,"John Miller",NA,NA,NA,NA,NA
"Claytonia exigua ssp. exigua","Torr. & A.Gray",57234,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Montiaceae","Claytonia",NA,"Claytonia exigua","exigua","subspecies","","","LGL2020:151","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2020)",NA,"",NA,NA,NA,NA,NA
"Corydalis scouleri","Hook.",153412,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Papaveraceae","Corydalis",NA,"Corydalis scouleri","","species","E","E","20000154","","http://data.rbge.org.uk/living/20000154","","",NA,NA,NA,NA,NA,"LIVING_SPECIMEN","Deep Cover, North Vancouver",NA,NA,"British Columbia","Canada","CA",49.833333,-122.95,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3S4 (2019)",NA,"",NA,NA,NA,NA,NA
"Cotoneaster hjelmqvistii","Flinck & B.Hylmö",498832,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Cotoneaster",NA,"Cotoneaster hjelmqvistii","","species","UWBM","Plants","173714","","","P. F. Zika","",NA,"2007-11-13",2007,11,13,"PRESERVED_SPECIMEN","Near Exit 5 on Route 1, near junction of Westport Road and Northwood Drive, above the north shore of English Bay.",NA,NA,"British Columbia","Canada","CA",49.351667,-123.251667,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","unlisted",NA,"J. Fryer",NA,NA,NA,NA,NA
"Cotoneaster integrifolius","(Roxb.) G.Klotz",76459,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Cotoneaster",NA,"Cotoneaster integrifolius","","species","UWBM","Plants","175583","","","Peter F. Zika","",NA,"2006-06-14",2006,6,14,"PRESERVED_SPECIMEN","Junction of Eagleridge Drive and TransCanada Highway (Exit 2), south of Horseshoe Bay.",NA,NA,"British Columbia","Canada","CA",49.36,-123.273333,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","unlisted",NA,"J. Fryer",NA,NA,NA,NA,NA
"Cotoneaster integrifolius","(Roxb.) G.Klotz",76459,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Cotoneaster",NA,"Cotoneaster integrifolius","","species","","","CCDB-24915-B05","","MG247213","F. Lomer","",NA,"2008-02-18",2008,2,18,"PRESERVED_SPECIMEN","British Columbia, West Vancouver, Horseshoe Bay, slope above ferry berth, below rr tracks",NA,NA,"","Canada","CA",49.380001,-123.269997,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","unlisted",NA,"Frank Lomer",NA,NA,NA,NA,NA
"Cotoneaster integrifolius","(Roxb.) G.Klotz",76459,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Cotoneaster",NA,"Cotoneaster integrifolius","","species","","","V227194","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=PCUBC491-14","F. Lomer","",NA,"2008-02-18",2008,2,18,"MATERIAL_SAMPLE","West Vancouver, Horseshoe Bay, slope above ferry b",NA,NA,"British Columbia","Canada","CA",49.377,-123.27,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","unlisted",NA,"Frank Lomer",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","UBC","UBCVascular","V55987","","87E1952B-A19A-624D-8228-4C933B3E72EC","Vernon C. Brink","56-8-73",NA,"1956-08-08",1956,8,8,"PRESERVED_SPECIMEN","Black Tusk on helm lake, Garibaldi Park",NA,NA,"British Columbia","Canada","CA",49.9619439990712,-123.025278,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","","","06-JMS-0511","","MG226927","Jeffery M. Saarela","",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","British Columbia, Horseshoe Bay, Whytecliff Park. Among rocky cliffs with Anthoxanthum odoratum and Dactylis glomerata.",NA,NA,"","Canada","CA",49.380001,-123.290001,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","University of Alberta Museums","ALTA-VP","128158","","urn:catalog:ALTA-VP:128158","Saarela, J. M.","511",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay",NA,NA,"British Columbia","Canada","CA",49.37725,-123.29015,180,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","UBC","UBCVascular","V228353","","8DBB0BD7-38F3-DE42-B066-7046E5282FFC","Jeffery M. Saarela","511",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park",NA,NA,"British Columbia","Canada","CA",49.37725,-123.29015,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","CMN","CAN","CAN 590323","","18f01cb3-d5c1-5c14-0381-521fb5eea9d5","Saarela, Jeffery M.","511",NA,"2006-05-27",2006,5,27,"PRESERVED_SPECIMEN","Horseshoe Bay, Whytecliff Park.",NA,NA,"British Columbia (Prov.)","Canada","CA",49.377,-123.29,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","","","590323","","http://bins.boldsystems.org/index.php/Public_RecordView?processid=GRASS635-07","Jeffery M. Saarela","",NA,"2006-05-27",2006,5,27,"MATERIAL_SAMPLE","Horseshoe Bay, Whytecliff Park. Among rocky cliff",NA,NA,"British Columbia","Canada","CA",49.377,-123.29,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jeffery M. Saarela",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","RBCM","V","V011263","","RBCM:Botany:V011263","John Eastham","",NA,"1938-08-13",1938,8,13,"PRESERVED_SPECIMEN","",NA,NA,"British Columbia","Canada","CA",49.966667,-123.05,NA,"","","","",NA,NA,NA,"present",NA,NA,1,NA,"native","S5 (2015)",NA,"John Eastham",NA,NA,NA,NA,NA
"Danthonia intermedia","Vasey",945362,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,"Poaceae","Danthonia",NA,"Danthonia intermedia","","species","","","LGL2020:175","UNESCO Nomination | Átl’ka7tsem / Howe Sound Biosphere Reserve  | Appendices","","LGL Limited, Environmental Research Associates, Sidney, BC","",NA,"2020-07-01",2020,7,1,"MaterialCitation","",NA,NA,"British Columbia","Canada","CA",NA,NA,NA,"","unable to georeference","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA
"Daucus pusillus","Michx.",56726,"Plantae","Tracheophyta","Magnoliopsida","Apiales","",NA,"Apiaceae","Daucus",NA,"Daucus pusillus","","species","iNaturalist","Observations","66764636","","https://www.inaturalist.org/observations/66764636","Steve Ansell","",NA,"2015-06-06",2015,6,6,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",49.336012,-123.422886,100,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Steve Ansell",NA,NA,NA,NA,NA
"Diphasiastrum alpinum","(L.) Holub",82393,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,"Lycopodiaceae","Diphasiastrum",NA,"Diphasiastrum alpinum","","species","UBC","UBCVascular","V48564","","26BDAA20-8418-924D-B25E-B39A3F102D6C","John Davidson","s.n.",NA,"1912-08-11",1912,8,11,"PRESERVED_SPECIMEN","Coast area, Panorama Ridge",NA,NA,"British Columbia","Canada","CA",49.9541669990711,-123.014167,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"John Davidson",NA,NA,NA,NA,NA
"Diphasiastrum alpinum","(L.) Holub",82393,"Plantae","Tracheophyta","Lycopodiopsida","Lycopodiales","",NA,"Lycopodiaceae","Diphasiastrum",NA,"Diphasiastrum alpinum","","species","UBC","UBCVascular","V158283","","83BC930A-D8F2-0C4F-A392-693AD92C0444","B. Fraser","s.n.",NA,"1965-07-29",1965,7,29,"PRESERVED_SPECIMEN","Garibaldi Park, Sentinel glacier foreland.",NA,NA,"British Columbia","Canada","CA",49.8930444794088,-122.982676465135,NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Christopher J. Sears (2007)",NA,NA,NA,NA,NA
